ID_a,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_4,BILL_AMT1,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
104,105,60000,2,2,2,26,2,2,2,56685,0,5000,2511,6,3000,3000,0
22937,22938,270000,2,2,1,43,-1,-1,-1,94125,1326,920,629,686,834,5112,0
18299,18300,210000,2,3,1,40,0,0,0,160292,3720,3229,3165,1979,9806,390,0
13266,13267,110000,1,3,2,29,0,0,0,64351,1415,12182,12201,12403,10350,3000,1
5684,5685,160000,2,2,2,35,0,0,0,25590,4000,0,1200,2000,1300,1291,0
3632,3633,50000,1,2,1,64,0,0,0,48369,2384,5461,2872,1093,19055,2239,0
16493,16494,80000,1,1,2,23,0,0,0,59976,2926,2550,1848,6084,38,4,0
13089,13090,290000,1,2,2,28,0,0,0,240745,9323,9000,8000,8000,7800,8238,0
15893,15894,150000,2,1,2,29,0,0,0,110018,2400,1619,2550,800,0,700,0
11656,11657,290000,1,1,1,38,-2,-2,-2,2500,0,0,0,0,0,0,0
18522,18523,100000,2,1,2,26,-1,-1,-1,123,123,123,123,123,123,396,1
28948,28949,270000,2,2,2,39,-2,-2,-2,3073,1816,1163,1582,0,1320,717,0
20169,20170,200000,2,2,1,33,0,0,0,84064,5935,5548,84719,23050,7470,5624,0
12663,12664,10000,1,3,2,28,2,0,-1,6302,1000,1600,1170,9956,282,91,1
669,670,20000,2,1,1,30,2,2,0,5766,2000,500,0,500,500,0,1
26041,26042,200000,2,1,2,34,1,-2,-2,0,0,0,0,0,0,17000,0
20565,20566,170000,1,4,2,30,-1,-1,-1,297,1096,2640,1294,3126,1270,1002,0
20885,20886,200000,1,1,2,34,2,0,0,150493,10000,10000,15000,0,10000,0,1
29062,29063,450000,2,1,1,54,-2,-2,-2,2500,0,0,0,0,0,0,0
28852,28853,180000,2,6,1,48,-1,-1,-1,872,3347,2962,6366,1842,1115,2240,0
11634,11635,290000,1,1,2,35,0,0,0,247280,30000,29000,10000,8000,30000,48000,0
1439,1440,130000,2,2,2,23,0,0,0,133622,4752,5010,2505,2700,2623,2800,0
11039,11040,110000,2,2,1,48,1,-2,-2,0,0,0,0,0,0,0,0
28093,28094,100000,2,2,2,41,0,0,0,96509,4500,5000,4000,5000,3000,4000,0
21191,21192,360000,1,1,2,35,0,0,0,41327,20059,13043,40528,10157,12068,8060,0
4811,4812,50000,1,2,2,43,0,0,0,50665,1940,1407,704,730,796,520,1
3258,3259,530000,1,1,2,32,-2,-2,0,12451,24120,15791,12808,8090,34110,90231,0
21263,21264,50000,1,3,3,55,0,0,0,23498,1336,1348,1257,639,622,638,0
19370,19371,210000,2,3,2,37,1,-1,0,0,202,4000,1208,500,400,5380,0
21077,21078,280000,1,1,2,36,1,2,0,314318,0,13500,14500,10000,9000,12000,0
21555,21556,20000,2,2,2,23,1,2,0,15596,0,1269,1598,2200,0,3700,1
29729,29730,360000,1,1,1,35,-1,-1,-1,12895,3552,4377,6400,3002,2994,2233,0
16057,16058,80000,2,2,2,29,0,0,0,60857,2000,2000,2000,1100,1000,1100,0
28457,28458,180000,2,3,0,36,-1,-1,-1,326,326,326,326,326,326,326,0
7332,7333,220000,2,3,2,29,0,0,0,14246,2601,2140,2131,3424,2345,3385,0
1564,1565,300000,2,1,1,30,0,0,0,93738,3000,5000,2500,2500,3500,87000,1
18218,18219,180000,1,1,1,51,0,0,0,40310,2000,4000,6000,3000,4000,3000,0
23103,23104,90000,2,3,0,42,0,0,0,12174,3072,0,1555,600,3000,2000,1
14922,14923,20000,1,2,2,25,2,2,2,8880,1500,700,0,1000,1400,0,0
11760,11761,140000,1,1,1,27,1,-2,-2,-488,0,0,0,0,0,0,0
9965,9966,140000,2,1,2,25,0,0,0,45068,5000,5000,3000,3000,2000,2000,0
16805,16806,50000,1,3,2,43,-1,-1,0,4166,4166,4216,4116,4166,4166,4166,0
26131,26132,130000,2,3,1,44,-1,-1,-1,994,3693,1098,2912,2910,4122,1887,0
24778,24779,300000,1,1,2,42,-2,-2,-2,161772,114402,127180,0,0,0,0,0
20895,20896,390000,1,1,1,41,-2,-2,-2,7015,500,321,4412,1069,448,2661,0
21329,21330,170000,1,2,1,64,-1,-1,-1,1922,1788,9,3897,0,685,0,0
20230,20231,20000,2,2,1,51,1,2,0,14710,0,1253,2232,402,393,357,0
29034,29035,320000,2,1,1,50,-1,-1,-1,885,2116,11481,0,0,0,240,0
14174,14175,250000,1,2,1,52,2,2,0,29086,5000,0,3000,2500,2500,0,1
3003,3004,50000,1,1,1,41,2,0,0,39159,1669,1684,1600,2000,1753,1696,1
11978,11979,180000,2,2,1,33,0,0,0,47050,3000,2000,2011,4000,3000,3000,0
11716,11717,100000,1,2,2,34,2,2,2,54126,5300,1400,3000,0,4800,2500,1
19747,19748,180000,2,1,1,40,-1,-1,-1,15118,6047,3262,2178,2634,968,2432,0
5389,5390,200000,2,1,2,35,0,0,0,75203,4000,4000,5012,4000,3000,4000,0
12055,12056,360000,2,1,1,52,-1,-1,-1,7542,6302,4719,1577,1577,21220,10744,0
23270,23271,60000,2,3,2,37,0,0,0,53867,2000,3200,3300,1000,1100,1000,0
1309,1310,270000,1,3,1,47,0,0,0,165303,6200,6254,6290,6710,8250,0,0
11345,11346,20000,2,2,1,28,2,2,0,20574,1100,0,550,288,400,0,1
19859,19860,140000,2,1,1,34,0,0,0,22848,2000,2000,2000,1000,1500,2000,0
17173,17174,120000,2,1,2,29,-1,-1,-1,1914,573,219,4484,980,690,0,0
26780,26781,400000,1,1,1,30,0,0,0,12820,5427,37505,10077,233,5312,6991,0
28340,28341,20000,2,3,3,40,-1,-1,2,390,390,2974,0,5262,88,1612,1
19668,19669,200000,2,2,1,34,0,0,0,5481,1068,1140,1000,5000,3000,3000,0
23479,23480,100000,2,2,2,31,0,0,0,91344,3309,4421,5486,3400,3541,3894,1
2514,2515,360000,2,4,2,36,-2,-2,0,15019,2074,7039,10,1,4,45197,0
12577,12578,120000,2,2,1,44,0,0,0,16407,1296,1307,673,711,2500,793,0
24852,24853,50000,1,2,1,38,0,0,0,32669,3800,0,2000,3000,0,3200,0
15754,15755,200000,2,3,2,25,0,0,0,7930,1343,5033,3516,5497,11378,12774,0
22881,22882,280000,2,1,2,37,0,0,0,280323,10505,10424,10047,10683,10073,9084,1
14245,14246,210000,2,2,1,36,0,0,0,124011,5011,3000,3000,3000,3000,2500,0
19270,19271,30000,2,2,2,43,5,4,2,31273,0,0,0,0,0,18,1
23148,23149,100000,2,2,1,41,2,-1,0,155351,105200,6035,9410,1000,2000,3093,1
9258,9259,20000,2,2,2,21,0,0,0,20040,1499,1099,333,2000,2000,800,0
28348,28349,250000,2,1,2,36,0,0,0,111204,5600,5000,5900,4400,4600,5100,0
8791,8792,50000,1,1,1,38,0,0,0,47036,1704,1200,583,711,30289,989,0
26324,26325,380000,2,1,2,40,0,-1,-1,4366,2566,4174,192,16350,2000,55500,1
12881,12882,70000,2,3,2,40,0,0,0,12924,2600,1000,1000,1000,2000,2000,0
11249,11250,200000,2,1,1,30,1,-2,-2,0,0,0,0,0,5659,0,0
9777,9778,300000,2,2,2,42,-1,-1,0,28077,1500,11516,0,0,0,7000,0
21620,21621,50000,2,2,2,23,0,0,0,21699,11877,1660,1600,624,768,173,0
21971,21972,80000,2,2,2,24,0,0,2,70411,6657,2629,0,6000,0,3000,0
5257,5258,80000,2,3,2,25,-1,-1,-1,571,3952,4695,390,1289,935,390,0
13932,13933,50000,2,2,1,27,1,2,2,15345,0,2137,0,1503,0,800,0
21299,21300,280000,1,2,1,53,0,0,0,278127,1700,1500,1400,2000,2000,2900,1
20014,20015,360000,2,3,2,41,-2,-2,-2,3578,3658,3578,3578,3578,4268,3578,0
21610,21611,140000,2,3,2,24,-2,-2,-2,0,580,2500,502,3531,0,0,0
23856,23857,90000,1,1,2,31,2,0,0,90226,2500,1500,1443,1100,1042,2000,1
3301,3302,20000,2,2,2,24,0,0,0,20073,1319,1291,656,679,784,376,0
27745,27746,290000,2,1,2,24,0,0,-2,11157,0,0,0,2700,0,1350,0
12041,12042,120000,2,1,2,44,1,2,2,27500,1800,1200,0,1300,2500,0,0
5406,5407,50000,2,1,2,25,0,0,0,43875,2200,2000,2000,2000,3000,3000,0
712,713,360000,2,1,1,30,1,2,0,18886,0,3828,2000,319,0,0,0
5783,5784,10000,1,3,2,24,-1,-1,0,6217,5112,5400,2,4,0,5039,0
4409,4410,20000,2,2,1,50,1,-1,-1,-5,5000,2200,6050,5000,3000,2000,0
11688,11689,60000,1,2,2,42,0,0,0,60660,3500,1731,2009,4121,0,1000,0
5920,5921,200000,2,1,2,30,-1,-1,-1,105,271,588,111,305,432,0,1
25072,25073,60000,1,2,2,53,0,0,0,62038,1579,1998,1304,771,1045,433,0
26688,26689,10000,1,2,2,25,0,0,0,7806,1114,1292,1145,318,329,331,1
5411,5412,230000,1,1,1,40,-2,-2,-2,0,0,0,0,0,0,0,0
25491,25492,60000,2,3,2,22,-1,-1,-1,4049,1815,3496,11548,3500,200,1100,0
16934,16935,350000,1,1,1,58,-2,-2,-2,500,4063,0,0,25,0,0,0
21697,21698,50000,2,1,2,25,0,0,0,38153,1700,2000,1500,1000,1300,1300,0
3241,3242,200000,1,3,1,40,2,0,2,91368,4000,8300,4000,4000,8300,0,1
25600,25601,100000,2,3,1,38,0,0,0,16618,13514,69370,20001,3000,3000,3000,0
22598,22599,170000,2,3,1,41,-1,-1,-1,1000,0,978,1009,1101,0,912,0
8493,8494,300000,2,1,1,30,1,-2,0,-6027,0,10000,0,1244,1631,2000,0
27076,27077,200000,1,2,2,34,-2,-2,0,541,59,6876,1009,8837,13129,12184,0
19648,19649,210000,2,1,1,33,0,0,0,199851,7000,7791,7000,5254,5400,5380,1
9321,9322,500000,2,1,2,34,0,0,0,119451,26000,20000,106700,50000,100000,200000,0
23810,23811,240000,2,2,1,50,-2,-2,-2,664,1086,7041,12208,1109,2009,1077,0
20874,20875,160000,1,3,2,38,0,0,0,138937,120000,10000,10000,5000,3000,5000,0
8444,8445,320000,2,1,2,30,-2,-2,-2,0,200,3696,997,1635,6694,2508,0
11109,11110,300000,2,1,1,47,-2,-2,-1,3289,5189,7128,5923,9634,0,6485,0
14511,14512,500000,1,1,2,30,-1,-1,0,1089,58665,170119,156000,2000,13398,527143,0
18482,18483,110000,2,1,2,24,0,0,0,67729,3000,3000,3000,2500,3000,4000,0
12231,12232,120000,2,2,1,36,-1,-1,0,326,0,978,0,326,476,326,0
26598,26599,160000,1,1,2,25,1,-1,2,0,10139,0,0,0,0,0,1
7292,7293,240000,2,3,1,41,1,-2,-1,-2225,12,16,103751,117086,6146,4501,0
3671,3672,80000,2,2,2,26,0,-1,0,509,525,3519,2201,2203,8389,8048,0
20408,20409,20000,1,3,2,24,2,0,0,11179,1504,1220,1533,676,2177,559,1
10629,10630,210000,1,2,2,33,-1,-1,-1,1024,264,264,264,42515,1559,1472,0
27065,27066,360000,1,2,2,39,-1,-1,-1,10027,8975,34825,26674,18112,8719,4861,0
17188,17189,20000,2,3,1,31,-1,5,3,14320,0,86,0,0,435,480,1
8940,8941,200000,2,3,1,67,0,0,0,188072,17014,15019,15000,15000,10000,10000,0
17593,17594,130000,2,3,1,44,0,0,0,122264,3541,3497,2875,2607,0,0,0
21240,21241,260000,1,1,2,39,3,2,0,235799,13,4276,3716,3600,3604,105642,0
26742,26743,130000,1,3,2,29,0,0,0,65861,3698,3786,5923,2796,2815,2929,0
2934,2935,50000,1,1,2,24,1,-2,-2,0,0,0,0,0,181,1685,0
10794,10795,20000,2,2,2,35,0,0,0,16528,3400,0,1000,0,1000,0,0
15307,15308,140000,2,2,2,42,0,0,2,117460,7000,16000,0,3000,2000,2000,0
4311,4312,260000,1,1,2,49,-1,-1,-1,316,316,4866,316,316,4843,316,0
14691,14692,20000,1,2,2,28,2,2,2,12762,0,2500,0,1200,0,1500,1
6597,6598,460000,2,1,2,27,0,0,0,81252,5020,10027,3001,5004,15000,5039,0
29098,29099,120000,2,3,2,50,-1,-1,0,6574,1374,45812,10000,900,3000,3000,0
12489,12490,260000,2,1,1,44,-1,-1,-1,2772,6675,20,50000,0,0,0,1
27243,27244,180000,1,3,1,37,-1,-1,0,1170,420,2745,1000,1392,1312,1110,1
22365,22366,150000,2,2,2,32,0,0,2,9545,5000,3000,0,3800,800,0,1
23798,23799,500000,2,3,2,53,-2,-2,-2,0,0,0,0,0,1150,0,1
26014,26015,80000,2,2,2,44,0,0,0,75901,3500,3205,3300,3000,3000,3300,0
16440,16441,10000,2,3,2,53,0,-1,-1,1473,2095,0,1000,0,2000,0,1
3412,3413,160000,2,2,2,50,-2,-2,-2,3,13333,13333,13333,26663,0,11913,0
10416,10417,70000,2,1,2,25,0,0,0,24526,1790,1229,519,687,557,546,0
19239,19240,80000,2,2,1,35,-2,-2,-2,17087,1617,8179,7285,20171,5483,42081,0
400,401,240000,1,1,2,29,0,0,0,156362,5233,3289,2072,3018,184922,6100,0
2986,2987,210000,1,3,2,32,-2,-1,-1,1649,1000,0,1761,675,752,1104,0
12764,12765,110000,2,3,1,29,1,2,0,109636,0,3000,2000,53700,0,3000,0
16043,16044,50000,2,3,1,46,-1,-1,-1,65,0,1271,949,110,0,558,1
10251,10252,180000,2,3,1,56,-1,-1,-1,440,440,440,440,440,440,440,1
6605,6606,100000,1,1,1,43,0,0,0,43970,2500,2000,2000,2001,2014,1605,0
29207,29208,160000,1,1,2,23,-1,0,0,6760,4000,3000,1000,2274,25456,4000,0
22590,22591,160000,2,2,0,41,0,0,0,8554,1000,1000,0,0,351,0,1
22368,22369,80000,2,2,2,32,0,0,0,77535,3010,3061,2000,1000,3860,0,0
12664,12665,50000,2,6,1,45,0,0,0,48984,2000,1500,2000,2000,2000,1500,0
6554,6555,180000,1,1,2,28,-2,-2,-2,-124,1004,0,0,225,24815,10250,0
8780,8781,100000,1,1,2,30,2,0,0,53718,3000,2100,2100,2300,2500,2500,0
25540,25541,150000,2,3,1,45,2,2,0,179441,7333,4,4104,15000,2000,2200,1
22409,22410,360000,2,1,1,34,-2,-2,-2,0,0,0,0,0,0,0,1
10797,10798,330000,1,1,2,34,-1,-1,-1,316,310,7006,2000,0,38277,6000,0
5781,5782,130000,1,3,2,33,0,0,0,92457,6000,5000,5000,4000,4000,5000,0
12241,12242,400000,2,3,1,42,-1,-1,-1,10132,16932,13088,28540,11860,3978,2390,0
25909,25910,290000,2,1,1,34,-2,-2,-2,0,0,1100,6000,3533,880,193,0
26194,26195,160000,2,3,1,45,-2,-2,-2,2869,2361,5608,1851,2801,3268,2096,0
24738,24739,60000,1,2,1,45,0,0,0,67719,3000,12423,2000,2000,1000,1000,0
29052,29053,10000,2,2,3,52,1,4,2,8546,0,0,900,0,400,900,1
7233,7234,20000,1,1,2,38,0,0,0,16787,1700,1400,1684,0,1000,850,0
29386,29387,140000,1,1,2,28,-2,-2,-2,933,1768,3169,5041,389,3065,1112,0
21595,21596,60000,2,1,2,24,0,0,0,57802,2960,2866,2279,2276,2128,2237,0
11736,11737,260000,2,1,2,28,0,0,0,187068,10360,60000,100008,10000,11700,5000,1
519,520,290000,2,1,1,34,0,0,0,93844,6000,7000,5000,7000,7000,7000,0
1755,1756,130000,1,3,1,34,0,0,0,5444,1321,1500,0,1000,1000,598,0
4508,4509,20000,2,2,1,24,-1,-1,-2,750,165,0,0,528,0,0,0
25026,25027,20000,1,2,2,50,0,0,0,8639,2000,1000,1500,500,700,700,0
12919,12920,130000,2,2,1,39,0,0,0,93797,3339,2892,2733,2752,3159,3000,0
22468,22469,30000,2,2,1,44,0,0,0,28467,1814,1459,1373,871,890,1375,1
16109,16110,200000,2,1,2,31,0,0,0,191807,8500,9200,8000,7000,5000,5000,0
5263,5264,180000,2,2,1,33,0,0,0,30781,2000,1408,2979,2526,13338,15186,0
1069,1070,110000,2,1,2,35,0,0,2,32691,4500,600,1000,1600,2000,2000,0
15184,15185,20000,2,2,2,25,2,2,2,14549,2845,0,2067,1000,0,1664,0
8419,8420,110000,1,2,1,46,0,0,0,44953,3087,1769,4512,0,1930,1601,1
17463,17464,140000,2,2,1,40,-1,-1,-1,815,8419,390,390,780,0,390,1
22618,22619,80000,2,1,2,36,2,0,2,12639,1300,5000,0,2000,1000,10000,1
665,666,130000,2,3,1,43,0,0,0,130067,5540,4403,3814,3562,4021,3681,0
22817,22818,170000,2,1,1,36,-2,-2,-2,7346,27183,3824,22865,0,0,3809,0
13796,13797,390000,1,1,1,36,-2,-2,-2,3931,3625,1600,3315,11645,4765,2171,1
28589,28590,370000,2,3,1,35,-1,-1,-1,5886,8190,6000,27011,15004,10000,10000,0
29003,29004,440000,2,2,2,34,0,0,0,6480,1000,226848,8300,8300,8300,8300,0
1699,1700,300000,1,1,2,31,-1,-1,-1,2166,2918,8974,12457,15113,8369,3832,0
12164,12165,130000,2,3,1,41,0,0,0,131728,7000,4700,5013,4601,4525,4800,0
18261,18262,250000,1,1,1,58,0,0,-1,1635,1025,0,660,0,0,0,0
22752,22753,200000,2,2,2,34,0,0,-1,205362,5504,1526,1078,1598,173026,6000,0
26483,26484,10000,2,1,2,56,1,2,2,12006,1000,4000,0,0,0,0,0
4916,4917,360000,2,1,1,32,-2,-2,-2,0,0,0,0,0,0,0,0
7065,7066,70000,2,1,2,25,0,0,0,8272,2000,1163,500,376,1000,800,0
2979,2980,220000,1,1,2,33,-2,-2,-2,3233,2108,1332,1064,707,9325,1500,0
21218,21219,160000,1,2,2,34,0,0,0,144953,6000,5950,5128,3500,0,0,0
13750,13751,210000,1,2,2,36,-1,-1,0,5491,8406,14307,6000,0,23960,1000,0
8990,8991,140000,2,2,1,37,-1,0,0,65863,3000,10000,6500,3900,6700,2000,0
6861,6862,210000,2,1,2,31,2,2,2,131297,9735,4000,0,4000,3850,12203,1
8168,8169,180000,2,1,1,47,0,0,0,174648,5000,13000,3000,2700,6000,5000,0
18897,18898,340000,2,2,1,29,0,0,-1,36533,3000,3000,21000,20000,18924,22534,0
21355,21356,80000,1,3,1,56,0,0,0,49897,1822,2401,2581,1238,1816,3746,0
8128,8129,30000,1,2,2,30,0,0,0,27020,1703,1500,1000,1000,0,0,0
25054,25055,20000,1,2,2,49,0,0,0,18260,1621,1292,1166,390,1320,0,1
13644,13645,50000,1,2,1,34,0,0,0,48976,2023,3105,3119,11000,909,3000,0
16475,16476,20000,2,3,1,56,0,0,2,6949,2000,2000,2000,2000,2000,2000,1
25604,25605,50000,2,3,1,39,2,2,2,31063,1800,2000,1171,0,1211,1221,1
18961,18962,100000,2,1,2,29,1,2,2,63542,5000,3200,2500,0,6918,3520,0
8384,8385,430000,2,1,2,30,-1,-1,-1,31423,3650,44671,82555,9120,85407,14261,0
5246,5247,300000,2,1,2,27,-2,-2,-2,3102,1506,319,2488,187,607,1945,0
13464,13465,20000,1,1,2,25,1,-2,-2,0,0,0,0,0,1000,0,1
28956,28957,500000,2,1,2,44,-2,-2,-2,522,20007,5000,7000,0,0,0,0
3896,3897,30000,2,6,1,49,0,0,0,26305,1500,1500,1000,676,900,900,0
17733,17734,50000,2,2,1,56,0,0,0,50586,2000,2000,2000,1000,1259,1000,0
1721,1722,90000,1,1,2,27,0,0,2,56608,2800,7400,3200,2600,2500,2500,0
25911,25912,50000,2,1,2,34,-1,-1,-1,1884,1077,5693,4255,3190,2451,4425,0
3777,3778,10000,1,2,2,24,0,0,2,5803,1300,1800,0,450,800,0,0
16742,16743,20000,1,3,2,40,1,-2,-2,0,0,0,0,0,0,0,0
15210,15211,320000,2,2,2,28,-1,-1,-1,4114,390,944,473,5000,1200,980,0
15722,15723,250000,1,2,1,44,0,0,0,254933,8754,10866,5592,2212,2565,2156,0
23254,23255,360000,2,1,1,43,-1,0,0,17412,1328,1637,5000,0,0,0,0
4050,4051,160000,2,3,2,30,-1,-1,-1,1055,2579,1155,3334,0,8824,1055,0
28130,28131,100000,2,3,1,42,0,0,0,58543,2004,1966,1884,1903,1940,2000,0
12280,12281,100000,1,2,1,36,1,2,2,9670,0,2500,1700,0,0,0,0
13894,13895,300000,2,2,1,39,0,0,0,145138,5785,6163,4728,3811,3830,3970,0
7705,7706,60000,2,1,2,25,2,2,0,37287,0,1800,1414,1500,1377,1402,0
21774,21775,20000,2,1,2,24,2,-1,0,1015,19214,0,1000,0,5000,5400,1
12229,12230,330000,2,1,2,29,-1,0,0,9894,3000,5001,22000,1000,11304,275,0
19146,19147,210000,2,5,1,41,-2,-2,-2,1662,13934,7735,5551,1241,1801,1359,0
29742,29743,230000,1,1,2,32,0,0,0,246764,8316,10084,5091,70063,4037,5122,0
7105,7106,50000,1,3,2,47,0,0,0,48593,1278,1469,463,381,383,398,0
6372,6373,20000,1,2,2,33,0,0,0,18271,2967,0,0,0,0,0,0
7244,7245,200000,2,2,1,52,-1,-1,-1,316,632,0,782,316,0,632,1
11877,11878,200000,1,2,2,30,0,0,0,67825,10000,3000,2154,2500,2400,2300,0
5062,5063,50000,1,2,2,30,0,0,0,47110,2401,1735,700,876,711,701,0
3602,3603,230000,2,4,1,29,0,0,0,70069,3000,2386,2553,2483,2657,3000,0
15764,15765,70000,2,3,2,24,0,0,0,5633,1114,1133,1304,1000,351,2523,0
11856,11857,150000,2,1,1,32,1,2,-2,4605,22,0,0,0,0,0,0
7756,7757,460000,2,1,2,29,0,0,0,170894,7018,7000,7002,8007,8038,6052,0
9638,9639,70000,2,3,2,25,0,0,0,68658,4500,2783,25000,0,3000,6000,0
20634,20635,80000,1,2,2,30,0,0,-1,53627,33000,56,62877,0,41150,81000,0
16412,16413,230000,2,2,1,42,-1,-1,-2,3210,0,0,0,0,0,0,0
10435,10436,100000,2,2,1,33,0,0,0,70096,3300,3200,2650,9000,0,3100,0
10086,10087,140000,2,1,2,28,1,2,0,99215,0,3932,3717,8000,0,4000,1
19768,19769,360000,2,3,2,45,-2,-2,-2,0,700,0,0,1526,0,0,0
10766,10767,80000,1,1,2,42,0,0,0,74380,2619,2036,1215,1500,1504,1200,0
2956,2957,50000,2,1,2,22,0,0,0,41940,1748,1253,2504,1004,1509,4495,1
7869,7870,220000,2,3,1,47,-1,-1,-1,38412,50451,64775,22794,184483,62140,48080,0
11934,11935,140000,2,2,1,51,-2,-2,-2,4885,650,0,0,3186,0,0,0
12106,12107,100000,2,2,1,29,0,0,0,48065,1900,2400,1800,1800,2800,2100,0
9670,9671,160000,1,1,2,27,1,-2,-1,-1860,0,0,5580,930,2010,0,0
5409,5410,150000,1,3,1,45,-1,0,-1,29169,1000,15000,0,15000,0,0,0
7520,7521,400000,2,2,1,24,0,0,0,176294,44776,1502,2026,1015,52100,5101,0
17487,17488,160000,2,3,2,35,0,0,0,92509,3472,3604,2972,3000,2228,2201,0
4439,4440,240000,1,2,1,44,-2,-2,-1,-9095,10000,13000,13265,3392,1000,0,0
12198,12199,200000,1,1,2,29,0,0,0,170707,6017,8000,5800,5200,5000,5000,0
29715,29716,50000,1,2,2,38,1,2,2,15116,300,3000,0,1000,690,650,1
24678,24679,230000,2,1,2,28,-1,0,0,48144,12000,2353,5000,0,8000,643,0
4690,4691,160000,2,3,2,37,2,2,0,16626,0,2000,3539,3566,446,3000,1
1558,1559,50000,2,3,1,31,1,2,2,38102,2830,1000,1800,2000,0,1704,1
10892,10893,430000,2,2,1,36,1,-2,-2,1821,2324,2250,3004,1074,1623,2493,0
2488,2489,110000,2,2,1,33,2,2,2,110327,5332,0,7800,0,4428,3863,1
27397,27398,300000,1,3,1,45,-1,-1,2,836,390,780,0,780,0,0,0
18147,18148,340000,1,1,2,31,0,0,0,85292,17241,16000,13322,10005,9081,9080,0
3523,3524,200000,2,2,1,30,-2,-2,-2,0,0,441,653,500,600,751,0
4542,4543,100000,2,2,2,29,2,2,2,80234,2000,5001,3100,3100,0,6410,0
15371,15372,360000,2,1,1,30,1,-1,-1,-6,1197,23931,3171,0,28134,8402,0
3400,3401,370000,2,1,1,46,-1,-1,0,26555,1572,166235,3372,4018,600,600,0
17273,17274,20000,2,3,1,32,0,0,0,17930,3000,0,1318,714,981,400,0
28458,28459,160000,2,3,1,42,-2,-2,-2,0,1473,1863,0,119001,5000,4500,0
2272,2273,360000,1,1,2,35,-1,-1,-1,1195,23944,884,300,0,0,856,0
18758,18759,230000,2,2,2,30,-1,2,0,1855,0,6270,14085,6396,9,6172,0
14429,14430,210000,1,2,2,28,0,0,0,180004,9000,7500,5503,4185,4500,3875,0
233,234,190000,1,2,2,34,2,0,0,129801,5000,5000,10000,0,12118,2769,1
27330,27331,500000,1,2,1,40,-1,-1,0,1010,4682,5000,5000,5000,1000,600,0
12823,12824,200000,2,2,2,31,0,0,0,192698,8135,7163,3783,3766,3500,4000,0
9843,9844,270000,2,2,1,45,0,0,0,17074,15000,5000,5000,5000,5000,1500,0
16676,16677,50000,1,1,2,37,0,0,0,13191,2000,3000,1700,3000,2500,5000,0
23905,23906,20000,1,2,2,21,0,0,-1,23675,1800,1240,2333,0,0,0,0
25961,25962,150000,2,3,1,38,2,0,0,146057,6527,6714,6705,5181,5437,5700,0
11392,11393,140000,1,2,1,37,-1,2,0,2081,0,1982,0,1091,1420,7351,1
19254,19255,300000,2,2,1,39,-1,-1,-1,6192,4790,6462,456,0,14447,9196,1
17261,17262,50000,2,3,2,29,0,0,0,47815,2500,3009,4012,3000,2000,3000,0
9964,9965,200000,2,1,2,29,0,0,-2,53493,1060,1000,66,65437,2422,2418,1
26985,26986,360000,1,1,1,32,-1,-1,-2,2500,0,0,0,0,0,0,0
9727,9728,120000,2,2,2,33,0,0,0,120411,6300,6100,4600,5000,4800,5000,0
28642,28643,150000,2,1,1,38,0,0,0,109244,3506,5000,5003,508,0,0,0
13231,13232,20000,1,2,2,23,2,2,7,2400,0,0,0,0,0,0,1
26345,26346,200000,2,1,2,29,-1,-1,0,2116,0,9781,20000,20000,732,1005,0
13201,13202,250000,1,3,2,46,0,0,0,244563,10925,2351,1886,1616,1756,1182,0
24976,24977,420000,1,2,1,38,0,0,0,293402,10433,12000,13302,7002,6500,7000,0
25027,25028,460000,1,1,1,51,1,2,0,179442,4,7506,5024,2572,2005,21559,0
10542,10543,410000,1,1,2,33,-2,-2,-1,333,333,333,1019,2218,1216,1019,0
19775,19776,110000,2,2,1,42,0,0,2,5174,1106,2393,300,0,500,500,0
25753,25754,100000,2,2,2,31,1,-2,-1,0,0,680,837,0,0,0,0
10420,10421,50000,2,2,2,23,0,0,0,33109,1660,1600,624,768,173,30267,0
22259,22260,100000,2,2,1,31,0,0,-2,95160,2000,0,0,2743,1782,0,0
10002,10003,340000,1,2,1,35,1,-2,-2,-6,0,0,0,0,0,0,0
4647,4648,140000,1,1,2,44,-1,-1,-1,5287,5717,7146,5930,5280,5930,0,0
15572,15573,220000,1,2,1,55,-1,-1,-1,757,757,3257,757,757,757,907,0
14539,14540,320000,2,2,2,28,1,-2,-1,0,0,2428,990,0,854,495,0
20654,20655,50000,1,2,2,31,0,0,0,49024,1813,2079,2650,106,41302,2000,1
20437,20438,30000,1,2,2,22,3,2,2,26061,0,3200,0,3900,0,0,1
16740,16741,20000,1,2,2,41,0,0,2,10142,1200,3250,1340,0,1500,5000,1
27853,27854,90000,2,1,2,28,1,2,0,52061,79,5000,10009,10000,0,7000,1
15738,15739,140000,2,2,2,27,0,0,0,134936,6700,6704,5000,4155,4100,3600,0
17221,17222,70000,2,2,2,25,0,0,0,69455,2600,2620,2641,2000,2250,2100,0
8458,8459,250000,2,2,1,35,0,0,0,242971,8310,7938,8101,8430,8808,7820,0
27718,27719,90000,2,2,2,24,2,0,2,89346,4100,8245,0,3450,7200,0,1
